#y  dN/dy  v1cos  v1sin  v2cos  v2sin  v3cos  v3sin  v4cos  v4sin  v5cos  v5sin  v6cos  v6sin  v7cos  v7sin
-1.20689655e-01  4.58664285e+02  0.00000000e+00  -6.21353846e-03  -6.86193026e-03  2.07157601e-02  2.28219403e-02  -1.13870828e-02  -3.54670523e-03  -9.77599182e-03  6.05754054e-03  -4.27371945e-03  -1.30824390e-03  -1.25680388e-03  1.91993914e-03  -1.63918844e-04  2.46891702e-04
-8.62068966e-02  4.58670578e+02  0.00000000e+00  -6.21340255e-03  -6.86193899e-03  2.07154784e-02  2.28215236e-02  -1.13870229e-02  -3.54662800e-03  -9.77606199e-03  6.05755909e-03  -4.27376053e-03  -1.30825301e-03  -1.25682632e-03  1.91996407e-03  -1.63929100e-04  2.46902829e-04
-5.17241379e-02  4.58676318e+02  0.00000000e+00  -6.21327950e-03  -6.86195707e-03  2.07152292e-02  2.28211491e-02  -1.13869738e-02  -3.54655324e-03  -9.77613309e-03  6.05757923e-03  -4.27380347e-03  -1.30826441e-03  -1.25684915e-03  1.91998924e-03  -1.63939481e-04  2.46913952e-04
-1.72413793e-02  4.58681841e+02  0.00000000e+00  -6.21316140e-03  -6.86197825e-03  2.07149910e-02  2.28207859e-02  -1.13869298e-02  -3.54648125e-03  -9.77620815e-03  6.05760175e-03  -4.27384561e-03  -1.30827619e-03  -1.25687176e-03  1.92001418e-03  -1.63949798e-04  2.46925154e-04
1.72413793e-02  4.58681841e+02  0.00000000e+00  -6.21316140e-03  -6.86197825e-03  2.07149910e-02  2.28207859e-02  -1.13869298e-02  -3.54648125e-03  -9.77620815e-03  6.05760175e-03  -4.27384561e-03  -1.30827619e-03  -1.25687176e-03  1.92001418e-03  -1.63949798e-04  2.46925154e-04
5.17241379e-02  4.58676318e+02  0.00000000e+00  -6.21327950e-03  -6.86195707e-03  2.07152292e-02  2.28211491e-02  -1.13869738e-02  -3.54655324e-03  -9.77613309e-03  6.05757923e-03  -4.27380347e-03  -1.30826441e-03  -1.25684915e-03  1.91998924e-03  -1.63939481e-04  2.46913952e-04
8.62068966e-02  4.58670578e+02  0.00000000e+00  -6.21340255e-03  -6.86193899e-03  2.07154784e-02  2.28215236e-02  -1.13870229e-02  -3.54662800e-03  -9.77606199e-03  6.05755909e-03  -4.27376053e-03  -1.30825301e-03  -1.25682632e-03  1.91996407e-03  -1.63929100e-04  2.46902829e-04
1.20689655e-01  4.58664285e+02  0.00000000e+00  -6.21353846e-03  -6.86193026e-03  2.07157601e-02  2.28219403e-02  -1.13870828e-02  -3.54670523e-03  -9.77599182e-03  6.05754054e-03  -4.27371945e-03  -1.30824390e-03  -1.25680388e-03  1.91993914e-03  -1.63918844e-04  2.46891702e-04
1.55172414e-01  4.58657258e+02  0.00000000e+00  -6.21368107e-03  -6.86192829e-03  2.07160852e-02  2.28224166e-02  -1.13871599e-02  -3.54678621e-03  -9.77592433e-03  6.05752606e-03  -4.27368601e-03  -1.30823753e-03  -1.25678443e-03  1.91991903e-03  -1.63908864e-04  2.46880779e-04
1.89655172e-01  4.58647130e+02  0.00000000e+00  -6.21384826e-03  -6.86195178e-03  2.07165475e-02  2.28230575e-02  -1.13873161e-02  -3.54688043e-03  -9.77593899e-03  6.05756113e-03  -4.27368260e-03  -1.30823526e-03  -1.25677430e-03  1.91991603e-03  -1.63901406e-04  2.46874734e-04
2.24137931e-01  4.58633680e+02  0.00000000e+00  -6.21404248e-03  -6.86198072e-03  2.07171616e-02  2.28238538e-02  -1.13875555e-02  -3.54699968e-03  -9.77602353e-03  6.05763804e-03  -4.27370084e-03  -1.30823742e-03  -1.25677125e-03  1.91992732e-03  -1.63895519e-04  2.46871074e-04
2.58620690e-01  4.58613881e+02  0.00000000e+00  -6.21427096e-03  -6.86199890e-03  2.07180643e-02  2.28249325e-02  -1.13879552e-02  -3.54716959e-03  -9.77623801e-03  6.05779619e-03  -4.27376325e-03  -1.30825561e-03  -1.25677903e-03  1.91995550e-03  -1.63890715e-04  2.46867573e-04
2.93103448e-01  4.58586477e+02  0.00000000e+00  -6.21451313e-03  -6.86195693e-03  2.07193320e-02  2.28263571e-02  -1.13885614e-02  -3.54740047e-03  -9.77662559e-03  6.05806107e-03  -4.27389469e-03  -1.30830559e-03  -1.25680388e-03  1.91999970e-03  -1.63886022e-04  2.46859826e-04
3.27586207e-01  4.58551289e+02  0.00000000e+00  -6.21478284e-03  -6.86185008e-03  2.07209455e-02  2.28281088e-02  -1.13893830e-02  -3.54769144e-03  -9.77724587e-03  6.05846373e-03  -4.27415368e-03  -1.30838135e-03  -1.25688350e-03  1.92014009e-03  -1.63892967e-04  2.46868594e-04
3.62068966e-01  4.58510113e+02  0.00000000e+00  -6.21479981e-03  -6.86153190e-03  2.07229092e-02  2.28299359e-02  -1.13904776e-02  -3.54797783e-03  -9.77821856e-03  6.05904689e-03  -4.27457075e-03  -1.30847955e-03  -1.25700994e-03  1.92036501e-03  -1.63908080e-04  2.46889566e-04
3.96551724e-01  4.58467354e+02  0.00000000e+00  -6.21481958e-03  -6.86121729e-03  2.07249575e-02  2.28318478e-02  -1.13916162e-02  -3.54827325e-03  -9.77922920e-03  6.05965259e-03  -4.27500348e-03  -1.30858187e-03  -1.25714028e-03  1.92059469e-03  -1.63923379e-04  2.46910471e-04
4.31034483e-01  4.58422093e+02  0.00000000e+00  -6.21485274e-03  -6.86090152e-03  2.07271103e-02  2.28338759e-02  -1.13928124e-02  -3.54858904e-03  -9.78028551e-03  6.06028690e-03  -4.27545735e-03  -1.30869178e-03  -1.25727624e-03  1.92083228e-03  -1.63939364e-04  2.46932393e-04
4.65517241e-01  4.58367152e+02  0.00000000e+00  -6.21494268e-03  -6.86059045e-03  2.07296682e-02  2.28363571e-02  -1.13942326e-02  -3.54898288e-03  -9.78152178e-03  6.06103431e-03  -4.27599322e-03  -1.30883087e-03  -1.25743447e-03  1.92110141e-03  -1.63958102e-04  2.46958430e-04
5.00000000e-01  4.58311493e+02  0.00000000e+00  -6.21504142e-03  -6.86028785e-03  2.07322582e-02  2.28388751e-02  -1.13956710e-02  -3.54938204e-03  -9.78277465e-03  6.06179225e-03  -4.27653565e-03  -1.30897206e-03  -1.25759486e-03  1.92137375e-03  -1.63977118e-04  2.46984886e-04
